0   0.0314  0.1000394584
0   0.0414  0.2000520248
0   0.0482  0.3000605699
0   0.0543  0.4000682354
0   0.0604  0.5000759009
0   0.0671  0.6000843203
0   0.0749  0.7000941221
0   0.0842  0.8001058088
0   0.0963  0.9001210141
0   0.113   1.000142
0   0.137   1.1001721593
0   0.179   1.200224938
0   0.266   1.3003342655
0   0.521   1.4006547079
0   1.38    1.5017341591
0   3.4	1.604272566
