0	0.0	9.85523e-19
0.015625	0.0	0.00912933
0.03125	0.0	0.0245633
0.046875	0.0	0.0524546
0.0625	0.0	0.0986546
0.078125	0.0	0.169485
0.09375	0.0	0.272462
0.109375	0.0	0.393454
0.125	0.0	0.513146
0.140625	0.0	0.618048
0.15625	0.0	0.70626
0.171875	0.0	0.780934
0.1875	0.0	0.84255
0.203125	0.0	0.893018
0.21875	0.0	0.935057
0.234375	0.0	0.970526
0.25	0.0	1.00084
0.265625	0.0	1.02708
0.28125	0.0	1.04982
0.296875	0.0	1.06947
0.3125	0.0	1.08641
0.328125	0.0	1.10096
0.34375	0.0	1.11343
0.359375	0.0	1.12407
0.375	0.0	1.13309
0.390625	0.0	1.14069
0.40625	0.0	1.14701
0.421875	0.0	1.15217
0.4375	0.0	1.15627
0.453125	0.0	1.15939
0.46875	0.0	1.16158
0.484375	0.0	1.16288
0.5	0.0	1.16331
0.515625	0.0	1.16288
0.53125	0.0	1.16158
0.546875	0.0	1.15939
0.5625	0.0	1.15627
0.578125	0.0	1.15217
0.59375	0.0	1.14701
0.609375	0.0	1.14069
0.625	0.0	1.13309
0.640625	0.0	1.12407
0.65625	0.0	1.11343
0.671875	0.0	1.10096
0.6875	0.0	1.08641
0.703125	0.0	1.06947
0.71875	0.0	1.04982
0.734375	0.0	1.02708
0.75	0.0	1.00084
0.765625	0.0	0.970526
0.78125	0.0	0.935057
0.796875	0.0	0.893018
0.8125	0.0	0.84255
0.828125	0.0	0.780934
0.84375	0.0	0.70626
0.859375	0.0	0.618048
0.875	0.0	0.513146
0.890625	0.0	0.393454
0.90625	0.0	0.272462
0.921875	0.0	0.169485
0.9375	0.0	0.0986546
0.953125	0.0	0.0524546
0.96875	0.0	0.0245633
0.984375	0.0	0.00912933
1	0.0	2.24485e-17
