0	0
0.0327793	0.100039
0.0472492	0.200052
0.0549804	0.300061
0.0617878	0.400068
0.0681094	0.500076
0.0746044	0.600084
0.0816963	0.700094
0.0897208	0.800106
0.0993257	0.900121
0.111595	1.00014
0.127901	1.10017
0.152532	1.20022
0.19644	1.30033
0.299681	1.40065
0.621322	1.50173
1.45648	1.60427
2.9938	1.70831
5.35432	1.81395
